trial_num,data_segment,violation,shape,wall_type,obj_width,obj_height,opening_width,opening_height
3777,validation,False,Cylinder,Normal,1.1,1.4,0.0,0.0
3777,validation,True,Cylinder,Normal,1.1,1.4,0.0,0.0
3778,validation,False,Cylinder,Normal,1.4,1.2,0.0,0.0
3778,validation,True,Cylinder,Normal,1.4,1.2,0.0,0.0
3779,validation,False,Cube,Soft,0.7,0.5,0.0,0.0
3779,validation,True,Cube,Soft,0.7,0.5,0.0,0.0
3780,validation,False,Side_Cylinder,Soft,1.4,1.3,0.0,0.0
3780,validation,True,Side_Cylinder,Soft,1.4,1.3,0.0,0.0
3781,validation,False,Cone,Normal,1.0,1.2,0.0,0.0
3781,validation,True,Cone,Normal,1.0,1.2,0.0,0.0
3782,validation,False,Cone,Normal,0.8,1.1,0.0,0.0
3782,validation,True,Cone,Normal,0.8,1.1,0.0,0.0
3783,validation,False,Cube,Open,1.0,0.4,0.6,0.7
3783,validation,True,Cube,Open,1.0,0.4,0.6,0.7
3784,validation,False,Sphere,Soft,0.6,1.2,0.0,0.0
3784,validation,True,Sphere,Soft,0.6,1.2,0.0,0.0
3785,validation,False,Inverted_Cone,Open,1.0,0.8,1.0,1.4
3785,validation,True,Inverted_Cone,Open,1.0,0.8,1.0,1.4
3786,validation,False,Inverted_Cone,Normal,0.8,0.9,0.0,0.0
3786,validation,True,Inverted_Cone,Normal,0.8,0.9,0.0,0.0
3787,validation,False,Inverted_Cone,Soft,0.4,0.6,0.0,0.0
3787,validation,True,Inverted_Cone,Soft,0.4,0.6,0.0,0.0
3788,validation,False,Side_Cylinder,Open,1.4,0.9,0.8,1.3
3788,validation,True,Side_Cylinder,Open,1.4,0.9,0.8,1.3
3789,validation,False,Cube,Soft,1.2,0.9,0.0,0.0
3789,validation,True,Cube,Soft,1.2,0.9,0.0,0.0
3790,validation,False,Sphere,Open,1.2,1.3,1.2,1.6
3790,validation,True,Sphere,Open,1.2,1.3,1.2,1.6
3791,validation,False,Inverted_Cone,Open,1.5,1.4,1.1,1.6
3791,validation,True,Inverted_Cone,Open,1.5,1.4,1.1,1.6
3792,validation,False,Sphere,Normal,0.5,0.7,0.0,0.0
3792,validation,True,Sphere,Normal,0.5,0.7,0.0,0.0
3793,validation,False,Side_Cylinder,Open,1.3,0.7,1.6,1.2
3793,validation,True,Side_Cylinder,Open,1.3,0.7,1.6,1.2
3794,validation,False,Torus,Open,0.6,0.6,0.8,1.7
3794,validation,True,Torus,Open,0.6,0.6,0.8,1.7
3795,validation,False,Side_Cylinder,Normal,1.0,0.7,0.0,0.0
3795,validation,True,Side_Cylinder,Normal,1.0,0.7,0.0,0.0
3796,validation,False,Torus,Open,1.6,1.1,0.9,1.6
3796,validation,True,Torus,Open,1.6,1.1,0.9,1.6
3797,validation,False,Cube,Open,1.1,0.5,0.8,1.6
3797,validation,True,Cube,Open,1.1,0.5,0.8,1.6
3798,validation,False,Torus,Open,1.3,0.5,1.5,1.7
3798,validation,True,Torus,Open,1.3,0.5,1.5,1.7
3799,validation,False,Cube,Soft,1.1,1.0,0.0,0.0
3799,validation,True,Cube,Soft,1.1,1.0,0.0,0.0
3800,validation,False,Inverted_Cone,Open,0.4,1.4,1.5,1.7
3800,validation,True,Inverted_Cone,Open,0.4,1.4,1.5,1.7
3801,validation,False,Sphere,Normal,1.0,1.0,0.0,0.0
3801,validation,True,Sphere,Normal,1.0,1.0,0.0,0.0
3802,validation,False,Torus,Soft,1.4,0.9,0.0,0.0
3802,validation,True,Torus,Soft,1.4,0.9,0.0,0.0
3803,validation,False,Side_Cylinder,Open,0.9,0.6,1.2,1.1
3803,validation,True,Side_Cylinder,Open,0.9,0.6,1.2,1.1
3804,validation,False,Torus,Open,1.0,0.9,1.0,1.0
3804,validation,True,Torus,Open,1.0,0.9,1.0,1.0
3805,validation,False,Inverted_Cone,Open,0.4,1.0,1.6,1.8
3805,validation,True,Inverted_Cone,Open,0.4,1.0,1.6,1.8
3806,validation,False,Cylinder,Open,1.2,1.3,0.8,1.5
3806,validation,True,Cylinder,Open,1.2,1.3,0.8,1.5
3807,validation,False,Side_Cylinder,Open,0.6,1.3,1.1,1.7
3807,validation,True,Side_Cylinder,Open,0.6,1.3,1.1,1.7
3808,validation,False,Side_Cylinder,Open,1.3,0.8,1.1,1.3
3808,validation,True,Side_Cylinder,Open,1.3,0.8,1.1,1.3
3809,validation,False,Torus,Open,0.7,0.9,0.9,1.7
3809,validation,True,Torus,Open,0.7,0.9,0.9,1.7
3810,validation,False,Sphere,Open,1.1,0.5,1.1,1.5
3810,validation,True,Sphere,Open,1.1,0.5,1.1,1.5
3811,validation,False,Side_Cylinder,Soft,0.5,0.5,0.0,0.0
3811,validation,True,Side_Cylinder,Soft,0.5,0.5,0.0,0.0
3812,validation,False,Side_Cylinder,Open,1.1,0.8,0.7,1.0
3812,validation,True,Side_Cylinder,Open,1.1,0.8,0.7,1.0
3813,validation,False,Cube,Open,1.6,0.5,1.2,0.6
3813,validation,True,Cube,Open,1.6,0.5,1.2,0.6
3814,validation,False,Cube,Open,1.0,0.8,0.8,1.3
3814,validation,True,Cube,Open,1.0,0.8,0.8,1.3
3815,validation,False,Sphere,Open,0.7,0.8,1.1,1.0
3815,validation,True,Sphere,Open,0.7,0.8,1.1,1.0
3816,validation,False,Inverted_Cone,Open,1.0,0.7,1.6,0.8
3816,validation,True,Inverted_Cone,Open,1.0,0.7,1.6,0.8
3817,validation,False,Side_Cylinder,Open,1.3,1.0,1.5,1.2
3817,validation,True,Side_Cylinder,Open,1.3,1.0,1.5,1.2
3818,validation,False,Sphere,Open,1.5,1.3,0.6,0.9
3818,validation,True,Sphere,Open,1.5,1.3,0.6,0.9
3819,validation,False,Side_Cylinder,Open,1.3,1.4,1.3,1.7
3819,validation,True,Side_Cylinder,Open,1.3,1.4,1.3,1.7
3820,validation,False,Torus,Open,1.0,1.4,1.1,1.0
3820,validation,True,Torus,Open,1.0,1.4,1.1,1.0
3821,validation,False,Cube,Open,1.0,0.5,1.3,0.9
3821,validation,True,Cube,Open,1.0,0.5,1.3,0.9
3822,validation,False,Side_Cylinder,Open,0.9,0.4,0.9,0.9
3822,validation,True,Side_Cylinder,Open,0.9,0.4,0.9,0.9
3823,validation,False,Cube,Soft,0.8,1.0,0.0,0.0
3823,validation,True,Cube,Soft,0.8,1.0,0.0,0.0
3824,validation,False,Sphere,Soft,1.6,1.3,0.0,0.0
3824,validation,True,Sphere,Soft,1.6,1.3,0.0,0.0
3825,validation,False,Side_Cylinder,Normal,1.5,1.0,0.0,0.0
3825,validation,True,Side_Cylinder,Normal,1.5,1.0,0.0,0.0
3826,validation,False,Cone,Open,0.8,0.5,0.7,1.7
3826,validation,True,Cone,Open,0.8,0.5,0.7,1.7
3827,validation,False,Cylinder,Normal,0.5,0.6,0.0,0.0
3827,validation,True,Cylinder,Normal,0.5,0.6,0.0,0.0
3828,validation,False,Cube,Soft,0.9,1.1,0.0,0.0
3828,validation,True,Cube,Soft,0.9,1.1,0.0,0.0
3829,validation,False,Cylinder,Normal,1.2,1.4,0.0,0.0
3829,validation,True,Cylinder,Normal,1.2,1.4,0.0,0.0
3830,validation,False,Cube,Open,1.3,0.8,1.1,1.6
3830,validation,True,Cube,Open,1.3,0.8,1.1,1.6
3831,validation,False,Side_Cylinder,Open,0.4,1.2,1.4,0.9
3831,validation,True,Side_Cylinder,Open,0.4,1.2,1.4,0.9
3832,validation,False,Inverted_Cone,Open,1.0,0.4,0.7,1.6
3832,validation,True,Inverted_Cone,Open,1.0,0.4,0.7,1.6
3833,validation,False,Inverted_Cone,Open,1.2,1.3,1.5,1.8
3833,validation,True,Inverted_Cone,Open,1.2,1.3,1.5,1.8
3834,validation,False,Sphere,Open,1.0,0.7,0.8,1.8
3834,validation,True,Sphere,Open,1.0,0.7,0.8,1.8
3835,validation,False,Side_Cylinder,Soft,0.8,1.3,0.0,0.0
3835,validation,True,Side_Cylinder,Soft,0.8,1.3,0.0,0.0
3836,validation,False,Sphere,Normal,0.4,0.5,0.0,0.0
3836,validation,True,Sphere,Normal,0.4,0.5,0.0,0.0
3837,validation,False,Side_Cylinder,Normal,1.6,0.9,0.0,0.0
3837,validation,True,Side_Cylinder,Normal,1.6,0.9,0.0,0.0
3838,validation,False,Cube,Normal,0.6,0.7,0.0,0.0
3838,validation,True,Cube,Normal,0.6,0.7,0.0,0.0
3839,validation,False,Inverted_Cone,Open,1.0,0.8,1.3,1.4
3839,validation,True,Inverted_Cone,Open,1.0,0.8,1.3,1.4
3840,validation,False,Side_Cylinder,Open,0.6,0.6,0.8,0.6
3840,validation,True,Side_Cylinder,Open,0.6,0.6,0.8,0.6
3841,validation,False,Sphere,Open,1.6,0.6,0.7,1.6
3841,validation,True,Sphere,Open,1.6,0.6,0.7,1.6
3842,validation,False,Sphere,Soft,1.6,1.0,0.0,0.0
3842,validation,True,Sphere,Soft,1.6,1.0,0.0,0.0
3843,validation,False,Cylinder,Open,0.7,1.0,1.0,1.7
3843,validation,True,Cylinder,Open,0.7,1.0,1.0,1.7
3844,validation,False,Torus,Open,0.7,0.4,0.8,0.8
3844,validation,True,Torus,Open,0.7,0.4,0.8,0.8
3845,validation,False,Cone,Normal,1.1,1.3,0.0,0.0
3845,validation,True,Cone,Normal,1.1,1.3,0.0,0.0
3846,validation,False,Side_Cylinder,Open,1.4,1.1,1.5,0.8
3846,validation,True,Side_Cylinder,Open,1.4,1.1,1.5,0.8
3847,validation,False,Cone,Open,1.2,1.1,0.7,1.1
3847,validation,True,Cone,Open,1.2,1.1,0.7,1.1
3848,validation,False,Cube,Open,1.4,0.7,1.4,0.7
3848,validation,True,Cube,Open,1.4,0.7,1.4,0.7
3849,validation,False,Torus,Soft,1.1,0.9,0.0,0.0
3849,validation,True,Torus,Soft,1.1,0.9,0.0,0.0
3850,validation,False,Cylinder,Normal,1.6,0.8,0.0,0.0
3850,validation,True,Cylinder,Normal,1.6,0.8,0.0,0.0
3851,validation,False,Cylinder,Open,0.9,0.8,0.6,1.1
3851,validation,True,Cylinder,Open,0.9,0.8,0.6,1.1
3852,validation,False,Cylinder,Soft,0.5,1.0,0.0,0.0
3852,validation,True,Cylinder,Soft,0.5,1.0,0.0,0.0
3853,validation,False,Cone,Soft,1.4,0.5,0.0,0.0
3853,validation,True,Cone,Soft,1.4,0.5,0.0,0.0
3854,validation,False,Cone,Soft,0.9,0.6,0.0,0.0
3854,validation,True,Cone,Soft,0.9,0.6,0.0,0.0
3855,validation,False,Cylinder,Open,0.7,1.1,0.6,1.3
3855,validation,True,Cylinder,Open,0.7,1.1,0.6,1.3
3856,validation,False,Sphere,Soft,0.4,0.7,0.0,0.0
3856,validation,True,Sphere,Soft,0.4,0.7,0.0,0.0
3857,validation,False,Cone,Open,0.6,0.6,1.0,0.7
3857,validation,True,Cone,Open,0.6,0.6,1.0,0.7
3858,validation,False,Cylinder,Open,0.6,1.0,1.0,1.3
3858,validation,True,Cylinder,Open,0.6,1.0,1.0,1.3
3859,validation,False,Side_Cylinder,Open,0.9,0.4,1.5,1.5
3859,validation,True,Side_Cylinder,Open,0.9,0.4,1.5,1.5
3860,validation,False,Torus,Open,0.8,0.4,0.7,1.0
3860,validation,True,Torus,Open,0.8,0.4,0.7,1.0
3861,validation,False,Torus,Open,1.5,1.1,1.2,1.2
3861,validation,True,Torus,Open,1.5,1.1,1.2,1.2
3862,validation,False,Cone,Normal,1.2,1.3,0.0,0.0
3862,validation,True,Cone,Normal,1.2,1.3,0.0,0.0
3863,validation,False,Cylinder,Open,1.2,1.3,1.1,1.5
3863,validation,True,Cylinder,Open,1.2,1.3,1.1,1.5
3864,validation,False,Cube,Open,0.4,0.9,0.8,1.4
3864,validation,True,Cube,Open,0.4,0.9,0.8,1.4
3865,validation,False,Torus,Open,0.4,0.8,1.5,0.9
3865,validation,True,Torus,Open,0.4,0.8,1.5,0.9
3866,validation,False,Cylinder,Open,0.6,1.1,1.4,1.0
3866,validation,True,Cylinder,Open,0.6,1.1,1.4,1.0
3867,validation,False,Cone,Normal,1.2,0.9,0.0,0.0
3867,validation,True,Cone,Normal,1.2,0.9,0.0,0.0
3868,validation,False,Side_Cylinder,Soft,0.8,0.5,0.0,0.0
3868,validation,True,Side_Cylinder,Soft,0.8,0.5,0.0,0.0
3869,validation,False,Inverted_Cone,Open,1.5,1.4,1.6,1.3
3869,validation,True,Inverted_Cone,Open,1.5,1.4,1.6,1.3
3870,validation,False,Torus,Soft,0.9,1.4,0.0,0.0
3870,validation,True,Torus,Soft,0.9,1.4,0.0,0.0
3871,validation,False,Side_Cylinder,Open,0.6,0.9,1.1,1.1
3871,validation,True,Side_Cylinder,Open,0.6,0.9,1.1,1.1
3872,validation,False,Torus,Normal,0.5,1.4,0.0,0.0
3872,validation,True,Torus,Normal,0.5,1.4,0.0,0.0
3873,validation,False,Torus,Open,0.7,1.3,1.3,1.8
3873,validation,True,Torus,Open,0.7,1.3,1.3,1.8
3874,validation,False,Torus,Open,0.9,1.0,1.3,0.6
3874,validation,True,Torus,Open,0.9,1.0,1.3,0.6
3875,validation,False,Sphere,Open,0.8,0.5,1.5,1.7
3875,validation,True,Sphere,Open,0.8,0.5,1.5,1.7
3876,validation,False,Torus,Soft,0.7,0.6,0.0,0.0
3876,validation,True,Torus,Soft,0.7,0.6,0.0,0.0
3877,validation,False,Torus,Open,1.5,0.4,1.0,1.2
3877,validation,True,Torus,Open,1.5,0.4,1.0,1.2
3878,validation,False,Cube,Open,0.8,0.8,1.2,1.2
3878,validation,True,Cube,Open,0.8,0.8,1.2,1.2
3879,validation,False,Cube,Open,1.6,0.6,1.6,1.7
3879,validation,True,Cube,Open,1.6,0.6,1.6,1.7
3880,validation,False,Inverted_Cone,Open,1.1,1.2,1.4,1.3
3880,validation,True,Inverted_Cone,Open,1.1,1.2,1.4,1.3
3881,validation,False,Torus,Open,0.6,1.0,1.5,1.0
3881,validation,True,Torus,Open,0.6,1.0,1.5,1.0
3882,validation,False,Torus,Soft,0.6,1.0,0.0,0.0
3882,validation,True,Torus,Soft,0.6,1.0,0.0,0.0
3883,validation,False,Cone,Open,0.6,1.2,1.2,1.1
3883,validation,True,Cone,Open,0.6,1.2,1.2,1.1
3884,validation,False,Inverted_Cone,Normal,1.5,1.3,0.0,0.0
3884,validation,True,Inverted_Cone,Normal,1.5,1.3,0.0,0.0
3885,validation,False,Torus,Open,1.0,1.1,1.4,1.2
3885,validation,True,Torus,Open,1.0,1.1,1.4,1.2
3886,validation,False,Side_Cylinder,Soft,1.3,1.1,0.0,0.0
3886,validation,True,Side_Cylinder,Soft,1.3,1.1,0.0,0.0
3887,validation,False,Inverted_Cone,Open,1.3,1.3,0.9,0.8
3887,validation,True,Inverted_Cone,Open,1.3,1.3,0.9,0.8
3888,validation,False,Cylinder,Normal,1.4,1.3,0.0,0.0
3888,validation,True,Cylinder,Normal,1.4,1.3,0.0,0.0
3889,validation,False,Cone,Normal,1.4,1.4,0.0,0.0
3889,validation,True,Cone,Normal,1.4,1.4,0.0,0.0
3890,validation,False,Cone,Open,0.8,0.6,1.1,1.1
3890,validation,True,Cone,Open,0.8,0.6,1.1,1.1
3891,validation,False,Side_Cylinder,Open,1.4,1.1,0.9,1.7
3891,validation,True,Side_Cylinder,Open,1.4,1.1,0.9,1.7
3892,validation,False,Cone,Open,0.9,0.5,0.8,1.2
3892,validation,True,Cone,Open,0.9,0.5,0.8,1.2
3893,validation,False,Cylinder,Open,1.3,0.4,1.5,0.7
3893,validation,True,Cylinder,Open,1.3,0.4,1.5,0.7
3894,validation,False,Inverted_Cone,Open,1.3,0.6,1.1,1.7
3894,validation,True,Inverted_Cone,Open,1.3,0.6,1.1,1.7
3895,validation,False,Cylinder,Open,0.9,1.0,0.7,1.6
3895,validation,True,Cylinder,Open,0.9,1.0,0.7,1.6
3896,validation,False,Side_Cylinder,Normal,1.4,1.0,0.0,0.0
3896,validation,True,Side_Cylinder,Normal,1.4,1.0,0.0,0.0
3897,validation,False,Cube,Soft,0.5,1.2,0.0,0.0
3897,validation,True,Cube,Soft,0.5,1.2,0.0,0.0
3898,validation,False,Side_Cylinder,Open,1.4,1.4,1.6,1.4
3898,validation,True,Side_Cylinder,Open,1.4,1.4,1.6,1.4
3899,validation,False,Cone,Open,1.6,1.2,1.5,1.4
3899,validation,True,Cone,Open,1.6,1.2,1.5,1.4
3900,validation,False,Side_Cylinder,Normal,1.0,0.9,0.0,0.0
3900,validation,True,Side_Cylinder,Normal,1.0,0.9,0.0,0.0
3901,validation,False,Side_Cylinder,Open,1.1,1.2,1.5,1.1
3901,validation,True,Side_Cylinder,Open,1.1,1.2,1.5,1.1
3902,validation,False,Cube,Open,0.9,0.5,1.6,1.6
3902,validation,True,Cube,Open,0.9,0.5,1.6,1.6
3903,validation,False,Sphere,Open,0.6,1.1,1.5,1.5
3903,validation,True,Sphere,Open,0.6,1.1,1.5,1.5
3904,validation,False,Inverted_Cone,Open,1.6,1.4,0.6,1.8
3904,validation,True,Inverted_Cone,Open,1.6,1.4,0.6,1.8
3905,validation,False,Sphere,Open,1.1,1.4,1.0,1.0
3905,validation,True,Sphere,Open,1.1,1.4,1.0,1.0
3906,validation,False,Torus,Open,1.5,0.4,0.9,0.9
3906,validation,True,Torus,Open,1.5,0.4,0.9,0.9
3907,validation,False,Cone,Normal,0.8,0.8,0.0,0.0
3907,validation,True,Cone,Normal,0.8,0.8,0.0,0.0
3908,validation,False,Sphere,Open,0.9,0.9,0.9,1.4
3908,validation,True,Sphere,Open,0.9,0.9,0.9,1.4
3909,validation,False,Cone,Open,1.1,0.6,1.6,0.8
3909,validation,True,Cone,Open,1.1,0.6,1.6,0.8
3910,validation,False,Cube,Open,1.5,0.6,1.6,0.8
3910,validation,True,Cube,Open,1.5,0.6,1.6,0.8
3911,validation,False,Side_Cylinder,Open,0.4,0.4,1.5,0.8
3911,validation,True,Side_Cylinder,Open,0.4,0.4,1.5,0.8
3912,validation,False,Torus,Normal,0.6,1.0,0.0,0.0
3912,validation,True,Torus,Normal,0.6,1.0,0.0,0.0
3913,validation,False,Sphere,Normal,0.6,0.5,0.0,0.0
3913,validation,True,Sphere,Normal,0.6,0.5,0.0,0.0
3914,validation,False,Side_Cylinder,Open,0.7,1.3,0.9,1.1
3914,validation,True,Side_Cylinder,Open,0.7,1.3,0.9,1.1
3915,validation,False,Torus,Soft,1.6,1.2,0.0,0.0
3915,validation,True,Torus,Soft,1.6,1.2,0.0,0.0
3916,validation,False,Inverted_Cone,Normal,0.9,0.5,0.0,0.0
3916,validation,True,Inverted_Cone,Normal,0.9,0.5,0.0,0.0
3917,validation,False,Torus,Open,1.6,1.4,1.1,0.8
3917,validation,True,Torus,Open,1.6,1.4,1.1,0.8
3918,validation,False,Torus,Open,0.7,0.9,0.7,0.8
3918,validation,True,Torus,Open,0.7,0.9,0.7,0.8
3919,validation,False,Cube,Open,0.6,1.3,1.0,1.1
3919,validation,True,Cube,Open,0.6,1.3,1.0,1.1
3920,validation,False,Inverted_Cone,Normal,1.3,0.4,0.0,0.0
3920,validation,True,Inverted_Cone,Normal,1.3,0.4,0.0,0.0
3921,validation,False,Inverted_Cone,Normal,1.3,1.1,0.0,0.0
3921,validation,True,Inverted_Cone,Normal,1.3,1.1,0.0,0.0
3922,validation,False,Sphere,Soft,0.4,0.6,0.0,0.0
3922,validation,True,Sphere,Soft,0.4,0.6,0.0,0.0
3923,validation,False,Inverted_Cone,Open,1.6,0.5,1.5,1.8
3923,validation,True,Inverted_Cone,Open,1.6,0.5,1.5,1.8
3924,validation,False,Cube,Open,1.3,0.4,1.3,1.5
3924,validation,True,Cube,Open,1.3,0.4,1.3,1.5
3925,validation,False,Cone,Open,0.6,1.1,1.5,1.3
3925,validation,True,Cone,Open,0.6,1.1,1.5,1.3
3926,validation,False,Inverted_Cone,Normal,0.6,1.1,0.0,0.0
3926,validation,True,Inverted_Cone,Normal,0.6,1.1,0.0,0.0
3927,validation,False,Sphere,Open,0.5,1.0,0.7,1.7
3927,validation,True,Sphere,Open,0.5,1.0,0.7,1.7
3928,validation,False,Cylinder,Open,0.9,0.8,1.0,0.6
3928,validation,True,Cylinder,Open,0.9,0.8,1.0,0.6
3929,validation,False,Torus,Open,1.1,0.5,1.2,1.5
3929,validation,True,Torus,Open,1.1,0.5,1.2,1.5
3930,validation,False,Cylinder,Soft,0.7,0.7,0.0,0.0
3930,validation,True,Cylinder,Soft,0.7,0.7,0.0,0.0
3931,validation,False,Cube,Open,0.9,1.2,0.9,1.3
3931,validation,True,Cube,Open,0.9,1.2,0.9,1.3
3932,validation,False,Torus,Normal,0.6,0.9,0.0,0.0
3932,validation,True,Torus,Normal,0.6,0.9,0.0,0.0
3933,validation,False,Torus,Soft,0.7,1.3,0.0,0.0
3933,validation,True,Torus,Soft,0.7,1.3,0.0,0.0
3934,validation,False,Inverted_Cone,Soft,1.3,0.4,0.0,0.0
3934,validation,True,Inverted_Cone,Soft,1.3,0.4,0.0,0.0
3935,validation,False,Sphere,Soft,0.5,1.2,0.0,0.0
3935,validation,True,Sphere,Soft,0.5,1.2,0.0,0.0
3936,validation,False,Cone,Open,1.3,1.3,1.6,0.7
3936,validation,True,Cone,Open,1.3,1.3,1.6,0.7
3937,validation,False,Cone,Open,1.1,0.5,0.7,1.0
3937,validation,True,Cone,Open,1.1,0.5,0.7,1.0
3938,validation,False,Inverted_Cone,Normal,1.0,1.4,0.0,0.0
3938,validation,True,Inverted_Cone,Normal,1.0,1.4,0.0,0.0
3939,validation,False,Inverted_Cone,Open,0.4,1.0,0.6,1.6
3939,validation,True,Inverted_Cone,Open,0.4,1.0,0.6,1.6
3940,validation,False,Side_Cylinder,Open,0.4,1.1,1.0,1.2
3940,validation,True,Side_Cylinder,Open,0.4,1.1,1.0,1.2
3941,validation,False,Cylinder,Normal,0.4,1.3,0.0,0.0
3941,validation,True,Cylinder,Normal,0.4,1.3,0.0,0.0
3942,validation,False,Cone,Open,1.1,0.5,1.1,1.7
3942,validation,True,Cone,Open,1.1,0.5,1.1,1.7
3943,validation,False,Sphere,Open,0.7,0.4,0.7,1.3
3943,validation,True,Sphere,Open,0.7,0.4,0.7,1.3
3944,validation,False,Sphere,Open,1.6,1.2,1.1,1.1
3944,validation,True,Sphere,Open,1.6,1.2,1.1,1.1
3945,validation,False,Cone,Open,1.1,0.9,1.6,1.4
3945,validation,True,Cone,Open,1.1,0.9,1.6,1.4
3946,validation,False,Inverted_Cone,Open,1.2,1.2,1.5,1.6
3946,validation,True,Inverted_Cone,Open,1.2,1.2,1.5,1.6
3947,validation,False,Cylinder,Open,1.1,0.7,0.7,1.2
3947,validation,True,Cylinder,Open,1.1,0.7,0.7,1.2
3948,validation,False,Inverted_Cone,Soft,1.1,1.3,0.0,0.0
3948,validation,True,Inverted_Cone,Soft,1.1,1.3,0.0,0.0
3949,validation,False,Inverted_Cone,Open,1.2,1.1,1.6,1.6
3949,validation,True,Inverted_Cone,Open,1.2,1.1,1.6,1.6
3950,validation,False,Side_Cylinder,Normal,0.9,1.0,0.0,0.0
3950,validation,True,Side_Cylinder,Normal,0.9,1.0,0.0,0.0
3951,validation,False,Sphere,Open,0.8,1.4,0.9,1.7
3951,validation,True,Sphere,Open,0.8,1.4,0.9,1.7
3952,validation,False,Inverted_Cone,Open,1.4,1.2,0.8,1.6
3952,validation,True,Inverted_Cone,Open,1.4,1.2,0.8,1.6
3953,validation,False,Torus,Open,1.3,1.2,1.0,0.7
3953,validation,True,Torus,Open,1.3,1.2,1.0,0.7
3954,validation,False,Torus,Normal,0.4,0.5,0.0,0.0
3954,validation,True,Torus,Normal,0.4,0.5,0.0,0.0
3955,validation,False,Sphere,Open,0.9,0.7,1.1,0.8
3955,validation,True,Sphere,Open,0.9,0.7,1.1,0.8
3956,validation,False,Cylinder,Open,0.4,0.8,1.4,1.1
3956,validation,True,Cylinder,Open,0.4,0.8,1.4,1.1
3957,validation,False,Side_Cylinder,Soft,1.3,1.4,0.0,0.0
3957,validation,True,Side_Cylinder,Soft,1.3,1.4,0.0,0.0
3958,validation,False,Side_Cylinder,Soft,0.4,1.4,0.0,0.0
3958,validation,True,Side_Cylinder,Soft,0.4,1.4,0.0,0.0
3959,validation,False,Cone,Open,0.4,0.8,1.0,0.9
3959,validation,True,Cone,Open,0.4,0.8,1.0,0.9
3960,validation,False,Sphere,Open,1.4,1.3,1.5,1.2
3960,validation,True,Sphere,Open,1.4,1.3,1.5,1.2
3961,validation,False,Sphere,Open,1.0,1.1,1.3,1.4
3961,validation,True,Sphere,Open,1.0,1.1,1.3,1.4
3962,validation,False,Sphere,Normal,0.8,1.4,0.0,0.0
3962,validation,True,Sphere,Normal,0.8,1.4,0.0,0.0
3963,validation,False,Inverted_Cone,Open,1.2,1.1,1.4,0.6
3963,validation,True,Inverted_Cone,Open,1.2,1.1,1.4,0.6
3964,validation,False,Cylinder,Open,1.0,0.8,1.3,1.8
3964,validation,True,Cylinder,Open,1.0,0.8,1.3,1.8
3965,validation,False,Inverted_Cone,Open,1.3,1.2,1.1,0.6
3965,validation,True,Inverted_Cone,Open,1.3,1.2,1.1,0.6
3966,validation,False,Torus,Open,0.4,1.3,0.9,0.7
3966,validation,True,Torus,Open,0.4,1.3,0.9,0.7
3967,validation,False,Side_Cylinder,Normal,0.7,1.0,0.0,0.0
3967,validation,True,Side_Cylinder,Normal,0.7,1.0,0.0,0.0
3968,validation,False,Cylinder,Open,1.5,1.0,1.4,1.0
3968,validation,True,Cylinder,Open,1.5,1.0,1.4,1.0
3969,validation,False,Torus,Soft,0.7,0.5,0.0,0.0
3969,validation,True,Torus,Soft,0.7,0.5,0.0,0.0
3970,validation,False,Cone,Open,1.2,0.7,0.9,1.2
3970,validation,True,Cone,Open,1.2,0.7,0.9,1.2
3971,validation,False,Cube,Open,0.9,1.0,0.8,0.8
3971,validation,True,Cube,Open,0.9,1.0,0.8,0.8
3972,validation,False,Cone,Open,1.3,0.5,1.5,0.8
3972,validation,True,Cone,Open,1.3,0.5,1.5,0.8
3973,validation,False,Sphere,Open,1.5,1.0,1.5,0.7
3973,validation,True,Sphere,Open,1.5,1.0,1.5,0.7
3974,validation,False,Torus,Normal,0.7,0.7,0.0,0.0
3974,validation,True,Torus,Normal,0.7,0.7,0.0,0.0
3975,validation,False,Cube,Open,0.9,0.9,1.6,0.8
3975,validation,True,Cube,Open,0.9,0.9,1.6,0.8
3976,validation,False,Cone,Soft,0.9,0.4,0.0,0.0
3976,validation,True,Cone,Soft,0.9,0.4,0.0,0.0
3977,validation,False,Sphere,Soft,0.4,1.0,0.0,0.0
3977,validation,True,Sphere,Soft,0.4,1.0,0.0,0.0
3978,validation,False,Torus,Open,0.6,0.9,1.5,1.5
3978,validation,True,Torus,Open,0.6,0.9,1.5,1.5
3979,validation,False,Side_Cylinder,Open,0.8,1.3,1.2,0.8
3979,validation,True,Side_Cylinder,Open,0.8,1.3,1.2,0.8
3980,validation,False,Cylinder,Normal,0.5,1.2,0.0,0.0
3980,validation,True,Cylinder,Normal,0.5,1.2,0.0,0.0
3981,validation,False,Sphere,Normal,1.0,1.2,0.0,0.0
3981,validation,True,Sphere,Normal,1.0,1.2,0.0,0.0
3982,validation,False,Cube,Open,0.6,0.8,0.6,1.7
3982,validation,True,Cube,Open,0.6,0.8,0.6,1.7
3983,validation,False,Sphere,Open,0.7,1.2,0.8,1.3
3983,validation,True,Sphere,Open,0.7,1.2,0.8,1.3
3984,validation,False,Cylinder,Open,1.0,1.1,1.1,0.8
3984,validation,True,Cylinder,Open,1.0,1.1,1.1,0.8
3985,validation,False,Torus,Open,1.3,1.2,1.0,1.6
3985,validation,True,Torus,Open,1.3,1.2,1.0,1.6
3986,validation,False,Cylinder,Open,1.2,0.7,0.8,1.8
